model,method,run_id,center,corruption,severity_profile,severity,corruption_input,clean_auroc,clean_auprc,corrupted_auroc,corrupted_auprc,drop_auroc_pp,drop_auprc_pp,n_records,result_json,launch_manifest
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,ningbo,powerline_noise,standard,5,bottleneck5000,0.8953512231531704,0.5276634769848343,0.8105357956774532,0.42179303612697183,8.481542747571725,10.587044085786246,34405,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/ningbo/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,ningbo,emg_noise,standard,5,bottleneck5000,0.8953512231531704,0.5276634769848343,0.8351055543380961,0.44408769606086196,6.024566881507432,8.357578092397233,34405,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/ningbo/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,ningbo,baseline_wander,standard,5,bottleneck5000,0.8953512231531704,0.5276634769848343,0.8872545376681347,0.5234758243744091,0.8096685485035726,0.41876526104251965,34405,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/ningbo/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,ningbo,baseline_shift,standard,5,bottleneck5000,0.8953512231531704,0.5276634769848343,0.8656455759669403,0.49699889996952235,2.9705647186230144,3.0664577015311947,34405,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/ningbo/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,ningbo,random_leads_masking,standard,5,bottleneck5000,0.8953512231531704,0.5276634769848343,0.799781005826812,0.37710719302081974,9.557021732635839,15.055628396401454,34405,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/ningbo/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,chapman_shaoxing,powerline_noise,standard,5,bottleneck5000,0.904535459421526,0.5199409023287312,0.8313294147426799,0.4243302127823815,7.320604467884618,9.561068954634976,9747,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/chapman_shaoxing/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,chapman_shaoxing,emg_noise,standard,5,bottleneck5000,0.904535459421526,0.5199409023287312,0.850085958341919,0.44232717677760974,5.4449501079607,7.761372555112151,9747,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/chapman_shaoxing/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,chapman_shaoxing,baseline_wander,standard,5,bottleneck5000,0.904535459421526,0.5199409023287312,0.8938288894336868,0.5038595186618963,1.0706569987839254,1.608138366683498,9747,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/chapman_shaoxing/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,chapman_shaoxing,baseline_shift,standard,5,bottleneck5000,0.904535459421526,0.5199409023287312,0.8708992428278041,0.4720208599196516,3.3636216593721957,4.792004240907966,9747,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/chapman_shaoxing/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,chapman_shaoxing,random_leads_masking,standard,5,bottleneck5000,0.904535459421526,0.5199409023287312,0.8076945874256058,0.3672891138789128,9.684087199592017,15.265178844981847,9747,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/chapman_shaoxing/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,cpsc_2018,powerline_noise,standard,5,bottleneck5000,0.8829279001218914,0.7060082582175874,0.776890364479908,0.499231912161672,10.603753564198337,20.67763460559154,6377,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/cpsc_2018/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,cpsc_2018,emg_noise,standard,5,bottleneck5000,0.8829279001218914,0.7060082582175874,0.8196167101765987,0.5666184859084348,6.331118994529272,13.938977230915262,6377,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/cpsc_2018/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,cpsc_2018,baseline_wander,standard,5,bottleneck5000,0.8829279001218914,0.7060082582175874,0.8583810332590914,0.6599572171474738,2.4546866862799943,4.60510410701136,6377,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/cpsc_2018/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,cpsc_2018,baseline_shift,standard,5,bottleneck5000,0.8829279001218914,0.7060082582175874,0.8466620236302931,0.6299868546289228,3.6265876491598292,7.6021403588664604,6377,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/cpsc_2018/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,cpsc_2018,random_leads_masking,standard,5,bottleneck5000,0.8829279001218914,0.7060082582175874,0.7940474863843195,0.5234705583357208,8.888041373757183,18.25376998818666,6377,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/cpsc_2018/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,georgia,powerline_noise,standard,5,bottleneck5000,0.8446102625930347,0.6433593232587314,0.7626490152592136,0.5349296463811722,8.196124733382115,10.84296768775591,9844,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/georgia/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,georgia,emg_noise,standard,5,bottleneck5000,0.8446102625930347,0.6433593232587314,0.7835830769650376,0.5503699950003678,6.102718562799714,9.29893282583636,9844,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/georgia/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,georgia,baseline_wander,standard,5,bottleneck5000,0.8446102625930347,0.6433593232587314,0.8269297502875421,0.6199072038210423,1.7680512305492613,2.34521194376891,9844,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/georgia/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,georgia,baseline_shift,standard,5,bottleneck5000,0.8446102625930347,0.6433593232587314,0.8047717601878909,0.5884648242227195,3.983850240514386,5.489449903601185,9844,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/georgia/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
ECGFounder,"full-FT VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618,georgia,random_leads_masking,standard,5,bottleneck5000,0.8446102625930347,0.6433593232587314,0.7678677060286827,0.5425785966317349,7.674255656435203,10.078072662699643,9844,/home/linbinhao/ECG_adv_data/runs/pn2021c_ecgfounder_threechain_locked_official_s5/locked_rawfirst_20260618/georgia/ecgfounder_threechain_locked/eval_pn2021_c_ecgfounder_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_ecgfounder_threechain_locked_official_s5_v1/run_manifest.json
