path,category,top_level,lines
trash/legacy_scripts_20260701/scripts/pgd_cross_center/run_pilot_2c.sh,archive_remove_from_public,trash,62
trash/legacy_scripts_20260701/scripts/pgd_cross_center/run_pilot_iter2.sh,archive_remove_from_public,trash,63
trash/legacy_scripts_20260701/scripts/pgd_cross_center/run_pilot_iter4.sh,archive_remove_from_public,trash,82
trash/legacy_scripts_20260701/scripts/pgd_cross_center/run_pilot_iter4_ctv2.sh,archive_remove_from_public,trash,88
trash/legacy_scripts_20260701/scripts/pgd_cross_center/run_pilot_iter4b_K400.sh,archive_remove_from_public,trash,110
trash/legacy_scripts_20260701/scripts/pgd_cross_center/synth_online_at_super5.py,archive_remove_from_public,trash,4274
trash/legacy_scripts_20260701/scripts/pgd_cross_center/visualize_adv_samples.py,archive_remove_from_public,trash,380
trash/legacy_scripts_20260701/scripts/prepare_hard_samples.py,archive_remove_from_public,trash,160
trash/legacy_scripts_20260701/scripts/research/jina_reader.sh,archive_remove_from_public,trash,47
trash/legacy_scripts_20260701/scripts/run_adv_generate.py,archive_remove_from_public,trash,115
trash/legacy_scripts_20260701/scripts/run_evaluate_baseline.py,archive_remove_from_public,trash,61
trash/legacy_scripts_20260701/scripts/run_evaluate_finetuned.py,archive_remove_from_public,trash,89
trash/legacy_scripts_20260701/scripts/run_finetune.py,archive_remove_from_public,trash,132
trash/legacy_scripts_20260701/scripts/run_generate_with_center.py,archive_remove_from_public,trash,17
trash/legacy_scripts_20260701/scripts/run_mi_experiment.py,archive_remove_from_public,trash,283
trash/legacy_scripts_20260701/scripts/run_online_training_v4.py,archive_remove_from_public,trash,529
trash/legacy_scripts_20260701/scripts/run_prepare_ptbxl.py,archive_remove_from_public,trash,39
trash/legacy_scripts_20260701/scripts/run_train_center_token.py,archive_remove_from_public,trash,64
trash/legacy_scripts_20260701/scripts/triple_labels/aggregate_results.py,archive_remove_from_public,trash,165
trash/legacy_scripts_20260701/scripts/triple_labels/create_ptbxl_super5_split.py,archive_remove_from_public,trash,132
trash/legacy_scripts_20260701/scripts/triple_labels/eval_benchmark_models.py,archive_remove_from_public,trash,460
trash/legacy_scripts_20260701/scripts/triple_labels/export_pn2021_c_candidate_coverage.py,archive_remove_from_public,trash,151
trash/legacy_scripts_20260701/scripts/triple_labels/export_pn2021_c_summaries.py,archive_remove_from_public,trash,350
trash/legacy_scripts_20260701/scripts/triple_labels/export_pn2021_v3_summaries.py,archive_remove_from_public,trash,157
trash/legacy_scripts_20260701/scripts/triple_labels/export_pn2021c_recovery_report.py,archive_remove_from_public,trash,921
trash/legacy_scripts_20260701/scripts/triple_labels/label_schemes.py,archive_remove_from_public,trash,453
trash/legacy_scripts_20260701/scripts/triple_labels/run_parallel_training.sh,archive_remove_from_public,trash,104
trash/legacy_scripts_20260701/scripts/triple_labels/run_selected_pn2021_c_queue.sh,archive_remove_from_public,trash,56
trash/legacy_scripts_20260701/scripts/triple_labels/watch_then_run_selected_pn2021_c_queue.sh,archive_remove_from_public,trash,20
.codex/agents/experiment-auditor.toml,review,.codex,11
.codex/agents/repo-mapper.toml,review,.codex,12
.codex/agents/reviewer.toml,review,.codex,12
.codex/config.toml,review,.codex,31
.codex/skills/README.md,review,.codex,64
.codex/skills/artifact-git-guard/SKILL.md,review,.codex,34
.codex/skills/data-prep-validator/SKILL.md,review,.codex,37
.codex/skills/ecg-adv-gen/SKILL.md,review,.codex,535
.codex/skills/ecg-agent-retrospective/SKILL.md,review,.codex,99
.codex/skills/ecg-agent-retrospective/references/handoff-template.md,review,.codex,67
.codex/skills/ecg-agent-retrospective/references/session-hygiene.md,review,.codex,31
.codex/skills/ecg-agent-retrospective/references/update-rules.md,review,.codex,42
.codex/skills/ecg-vae-online-at/SKILL.md,review,.codex,411
.codex/skills/ecg-vae-online-at/references/literature_and_repos.md,review,.codex,71
.codex/skills/model-eval/SKILL.md,review,.codex,36
.codex/skills/reproducibility-check/SKILL.md,review,.codex,34
.codex/skills/shared-gpu-server-discipline/SKILL.md,review,.codex,45
CLAUDE.md,review,CLAUDE.md,293
apps/streamlit_ecg_demo/app.py,review,apps,178
apps/streamlit_ecg_demo/components/ecg_plot.py,review,apps,23
apps/streamlit_ecg_demo/services/classifier_backend.py,review,apps,141
apps/streamlit_ecg_demo/services/preprocessing.py,review,apps,114
apps/streamlit_ecg_demo/services/quality_gate.py,review,apps,25
configs/corruption_profiles/pn2021c_dual_model_10to15pp_candidates_20260618.yaml,review,configs,189
configs/corruption_profiles/pn2021c_dual_model_10to15pp_candidates_merged_20260618.yaml,review,configs,291
configs/corruption_profiles/pn2021c_dual_model_10to15pp_refinement_20260618.yaml,review,configs,110
configs/corruption_profiles/pn2021c_dual_model_10to15pp_train_proxy_v1.yaml,review,configs,54
configs/corruption_profiles/pn2021c_dual_model_10to15pp_train_proxy_v2.yaml,review,configs,53
configs/corruption_profiles/pn2021c_dual_model_10to15pp_v1.yaml,review,configs,65
configs/corruption_profiles/pn2021c_realistic_hospital_candidates_20260618.yaml,review,configs,430
configs/corruption_profiles/pn2021c_realistic_hospital_mask_boundary_20260618.yaml,review,configs,30
configs/corruption_profiles/pn2021c_realistic_hospital_refinement_20260618.yaml,review,configs,113
configs/corruption_profiles/pn2021c_realistic_hospital_v1.yaml,review,configs,77
configs/defaults/benchmark_backbone_v7_sjr_rgq_defaults.yaml,review,configs,20
configs/defaults/effnet1dv2_defaults.yaml,review,configs,19
configs/schemas/local_config.schema.json,review,configs,39
configs/super5_trusted3_class_trust.json,review,configs,9
data/prepare_ptbxl_for_ecgtwin.py,review,data,382
ecg_adv_gen/config/external_models.py,review,ecg_adv_gen,230
ecg_adv_gen/data/tierm_refs.py,review,ecg_adv_gen,237
ecg_adv_gen/evaluation/pn2021_reporting.py,review,ecg_adv_gen,157
ecg_adv_gen/evaluation/pn2021c_candidate_coverage.py,review,ecg_adv_gen,147
ecg_adv_gen/evaluation/pn2021c_realism_diagnostics.py,review,ecg_adv_gen,366
ecg_adv_gen/evaluation/pn2021c_recovery_report.py,review,ecg_adv_gen,942
ecg_adv_gen/evaluation/pn2021c_reporting.py,review,ecg_adv_gen,350
ecg_adv_gen/evaluation/robust_checkpoint_selector.py,review,ecg_adv_gen,477
ecg_adv_gen/evaluation/tierm_crosscenter.py,review,ecg_adv_gen,349
ecg_adv_gen/generation/prompt_tokens.py,review,ecg_adv_gen,230
ecg_adv_gen/labels/tier26.py,review,ecg_adv_gen,336
ecg_adv_gen/training/tierm_online_adv.py,review,ecg_adv_gen,1206
scripts/agent/audit_agent_workspace.py,review,scripts,644
scripts/agent/audit_retrospective_inputs.py,review,scripts,206
scripts/agent/backfill_vae_lhat_manifest.py,review,scripts,57
scripts/agent/build_comparison_bundle.py,review,scripts,52
scripts/agent/check_external_models.py,review,scripts,58
scripts/agent/finalize_run.py,review,scripts,51
scripts/agent/register_run.py,review,scripts,51
scripts/agent/run_launch_config_child.py,review,scripts,116
scripts/agent/run_matrix_parallel.py,review,scripts,118
scripts/audit_managed_configs.py,review,scripts,52
scripts/bootstrap_model_repos.sh,review,scripts,208
scripts/export_data_manifest.py,review,scripts,68
scripts/merge_metrics_long.py,review,scripts,58
util/__init__.py,review,util,0
util/ecg_digital_features.py,review,util,699
util/ecg_viz.py,review,util,620
util/ecgtwin_utils.py,review,util,517
util/get_PTBXL.py,review,util,124
util/lead_utils.py,review,util,156
util/save_tool.py,review,util,333
ecg_adv_gen/runner/benchmark_direct_finetune.py,review_runner_not_in_closure,ecg_adv_gen,454
ecg_adv_gen/runner/build_official_s5_composite_k500_subset.py,review_runner_not_in_closure,ecg_adv_gen,197
ecg_adv_gen/runner/ecgfounder_kshot_head_ft.py,review_runner_not_in_closure,ecg_adv_gen,348
ecg_adv_gen/runner/finetune_center_super5.py,review_runner_not_in_closure,ecg_adv_gen,281
ecg_adv_gen/runner/kshot_subset_export.py,review_runner_not_in_closure,ecg_adv_gen,382
ecg_adv_gen/runner/matrix_parallel.py,review_runner_not_in_closure,ecg_adv_gen,59
ecg_adv_gen/runner/offline_synth_pgd_at_super5.py,review_runner_not_in_closure,ecg_adv_gen,665
ecg_adv_gen/runner/pn2021c_build.py,review_runner_not_in_closure,ecg_adv_gen,215
ecg_adv_gen/runner/pn2021c_dual_model_sweep.py,review_runner_not_in_closure,ecg_adv_gen,1107
ecg_adv_gen/runner/prep_real_anchor_npz.py,review_runner_not_in_closure,ecg_adv_gen,104
ecg_adv_gen/runner/prepare_self_distill_synth.py,review_runner_not_in_closure,ecg_adv_gen,334
ecg_adv_gen/runner/ptbxl_source_train.py,review_runner_not_in_closure,ecg_adv_gen,419
ecg_adv_gen/runner/ptbxl_source_train_self_distill.py,review_runner_not_in_closure,ecg_adv_gen,629
ecg_adv_gen/runner/synth_online_at_super5.py,review_runner_not_in_closure,ecg_adv_gen,4274
